[800]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639569
[801]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639491
[802]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639606
[803]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639646
[804]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639641
[805]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639633
[806]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639659
[807]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639595
[808]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639597
[809]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639571
[810]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639661
[811]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639627
[812]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639666
[813]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639677
[814]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639672
[815]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639609
[816]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639622
[817]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.63958
[818]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639544
[819]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639496
[820]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639544
[821]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639549
[822]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639447
[823]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639419
[824]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639515
[825]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639399
[826]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639338
[827]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639269
[828]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639316
[829]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639362
[830]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639335
[831]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639377
[832]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639425
[833]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639418
[834]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639391
[835]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639398
[836]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639371
[837]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639248
[838]   valid_0's ndcg@1: 0.511703      valid_0's error: 0.63913
[839]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.639049
[840]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.63907
[841]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.639061
[842]   valid_0's ndcg@1: 0.511703      valid_0's error: 0.639178
[843]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639232
[844]   valid_0's ndcg@1: 0.511703      valid_0's error: 0.639173
[845]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.639104
[846]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639234
[847]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639228
[848]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639345
[849]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639307
[850]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639396
[851]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639278
[852]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639374
[853]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639455
[854]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.63958
[855]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639646
[856]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639769
[857]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63973
[858]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639657
[859]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639661
[860]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639792
[861]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639803
[862]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639783
[863]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639826
[864]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.63977
[865]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639777
[866]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639826
[867]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639753
[868]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639805
[869]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.63969
[870]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639646
[871]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639636
[872]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639577
[873]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639612
[874]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639523
[875]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639514
[876]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639441
[877]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639419
[878]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639339
[879]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639366
[880]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639431
[881]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639402
[882]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639403
[883]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639345
[884]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639295
[885]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639258
[886]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639305
[887]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639305
[888]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639301
[889]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639233
[890]   valid_0's ndcg@1: 0.511818      valid_0's error: 0.639252
[891]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639378
[892]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639437
[893]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639466
[894]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639507
[895]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639477
[896]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639473
[897]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639475
[898]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639436
[899]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639448
[900]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639437
0.63957493813071
By rank
1 0.6713530345090674
2 0.6026248414172884
3 0.6215593591089067
4 0.5974674132706495
5 0.6006265516752314
6 0.6151788993275801
7 0.5672162620724711
8 0.6084391760200584
9 0.587780869923727
